PHR Address,Snapshot 1,Snapshot 2,Snapshot 3,Snapshot 4,Snapshot 5,Snapshot 6
PPBTxHSprTxrYS2yVkkqMqJUSdBp7XwQpM,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.19107947
PQHi57FSVGX1mkEhfUd5C8J8MLouC7pTuo,0.19845002,0.19845002,0.19845002,0.19845002,0.19845002,0.19845002
PJKe5ETbUCwbC5mK8ZJgoGkUK3Wit1XGie,0.19810021,0.19810021,0.19810021,0.19810021,0.19810021,0.19810021
PKnKZK4b5pBUHGPZRs1NpDGxVME6Cs5cdW,0.19803541,0.19803541,0.19803541,0.19803541,0.19803541,0.19803541
PGj15V1SMsTAfH1Ax4AXZr32XQnTA8S5ri,0.19795800,0.19795800,0.19795800,0.19795800,0.19795800,0.19795800
PFQU1Dw4r9ppuUVdRqMRAiLUCea76x2hbN,0.19738086,0.19738086,0.19738086,0.19738086,0.19738086,0.19738086
PHko171mrSwwa3DYtd8QAGbkxfoPQTjoUt,0.19737357,0.19737357,0.19737357,0.19737357,0.19737357,0.19737357
PEZsZccbkkcu1geDwXNbLcnoNbhsQhoF51,0.19681267,0.19681267,0.19681267,0.19681267,0.19681267,0.19681267
PNZuWggQNqFx7mbZJrTYrBDKiJKCe2D5cv,0.19680601,0.19680601,0.19680601,0.19680601,0.19680601,0.19680601
PEYRM1CRtvh6pJEnkgeaL4LEER9D5kvTLz,0.19678751,0.19678751,0.19678751,0.19678751,0.19678751,0.19678751
PXt9S2WiU4t4JhBwvq9kdogC7tMUypkeNw,0.19664235,0.19664235,0.19664235,0.19664235,0.19664235,0.19664235
PJtevxMjE2wfTzC12FbSXY12td6VScEP82,0.19576138,0.19576138,0.19576138,0.19576138,0.19576138,0.19576138
PT4Za6ryc21UrmVaY1bmBEgXmvBqbPSkKn,0.19572799,0.19572799,0.19572799,0.19572799,0.19572799,0.19572799
PAaVXRbWSGMgAeHNcviCipDErZhXe9KF8R,0.19550881,0.19550881,0.19550881,0.19550881,0.19550881,0.19550881
PE4fmMXHMt5sQBU1H1aMVAKmpmsxwA2DoZ,1.16418913,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PGERjHaVs2xjMFzuxFoUvt8TkQPnjTrGob,0.19345197,0.19345197,0.19345197,0.19345197,0.19345197,0.19345197
PEzKD9B2shDtsEPrnpRSSvwn5drGcVRkCq,0.38392540,0.38392540,0.38392540,0.00000000,0.00000000,0.00000000
PJ6KZA34Ad3ZW3JmE7pnFBV7rgjFo9AbPd,0.19126005,0.19126005,0.19126005,0.19126005,0.19126005,0.19126005
P8orh5ME8HPx3nZf5ouBZNudMHTEpjmLms,0.19118406,0.19118406,0.19118406,0.19118406,0.19118406,0.19118406
PAUfebCd2cgEjj7Gy7uEbBPy9D3zcKNeDU,0.19053710,0.19053710,0.19053710,0.19053710,0.19053710,0.19053710
PQqvyjKpASzSpRuharGn3jJCTCXphnnyJD,0.19013007,0.19013007,0.19013007,0.19013007,0.19013007,0.19013007
PLBiLGSKgai869XWduLmnTTaPDWbb8XhVi,0.19000000,0.19000000,0.19000000,0.19000000,0.19000000,0.19000000
PFpNwkgQFRG4skVExgZgAuik9UsibHpWnd,0.19000000,0.19000000,0.19000000,0.19000000,0.19000000,0.19000000
PWEKM9HHPuq1mq76o3KDn9dPfsJX3i2iLR,0.19000000,0.19000000,0.19000000,0.19000000,0.19000000,0.19000000
PRTtfJkSdvku6KCLPoPXXJqDaS64HsbWgj,0.19000000,0.19000000,0.19000000,0.19000000,0.19000000,0.19000000
PJ8a1y6b8sdhBqCnrHZoHe9hV1cp9Qvk4M,0.18997750,0.18997750,0.18997750,0.18997750,0.18997750,0.18997750
PBBgM96998CaGYvoDoDgoVaY2QaCr7isD3,0.18997740,0.18997740,0.18997740,0.18997740,0.18997740,0.18997740
PB9FN52FWDxWinCWGczwzxyDosderzdbNq,0.18996259,0.18996259,0.18996259,0.18996259,0.18996259,0.18996259
PJtMXyUSxf2D1Dd7Hv7JC9HLA9cPpsvSiw,0.18993858,0.18993858,0.18993858,0.18993858,0.18993858,0.18993858
PFhrrnaTM5p9nYPSjp8aeCn6AD9AkX8BJ2,0.18989719,0.18989719,0.18989719,0.18989719,0.18989719,0.18989719
PVaLkeLLVssNFYTmb2FsxkZikPoaAyZxDK,0.18987034,0.18987034,0.18987034,0.18987034,0.18987034,0.18987034
PUkcUuzS9YdeFhz1FZscaJ8hn2H1ZvLV4R,0.18965196,0.18965196,0.18965196,0.18965196,0.18965196,0.18965196
PViWfNbrEwNY1QbaPoBHn78Q8Eqi8N1afn,0.18961196,0.18961196,0.18961196,0.18961196,0.18961196,0.18961196
PQzJpjLSk2MY4YMK9aRqjdap4rpwvAYTAa,0.18953849,0.18953849,0.18953849,0.18953849,0.18953849,0.18953849
PPrA6NXU7b5SpWzvY8vyd2JZGeVKvv6iT9,0.18903516,0.18903516,0.18903516,0.18903516,0.18903516,0.18903516
PJ5cUicVr7f3KgyXjKSXCqdmhH7LbTBbrX,0.18811629,0.18811629,0.18811629,0.18811629,0.18811629,0.18811629
PG8ZXBJqxDWeiRzViBy6WqAqDNAB9QXbNc,0.18797890,0.18797890,0.18797890,0.18797890,0.18797890,0.18797890
PAp5fHbCkYbtMWQNynzmgws9Kdg76ebQUp,0.18690238,0.18690238,0.18690238,0.18690238,0.18690238,0.18690238
PEgwkqvujomTXkXs59tSQN5aqKnSVroLPB,0.18604988,0.18604988,0.18604988,0.18604988,0.18604988,0.18604988
PRsgiwnSbj95ePm51jS3dtg42HTSfqYWEx,0.18561148,0.18561148,0.18561148,0.18561148,0.18561148,0.18561148
PLGkTAMD4V7wWWwJ1ASG5uY9LvzwcE7u7W,0.18485345,0.18485345,0.18485345,0.18485345,0.18485345,0.18485345
PNkSm7rKnE5ZFfDZxM31ocmBnHSmKjjkPN,0.36644447,0.36644447,0.36644447,0.00000000,0.00000000,0.00000000
PHjAMwka2kvEN6dLBDGPieE3SQKKHE4VDu,0.21950962,0.21950962,0.21950962,0.21950962,0.21950962,0.00000000
PR9f5kropnjnSLaBjWVpzLuvwkFoTw74Cr,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.09731640
PGs5bgN1B2SkDBiKWzQ1F5wALUxJwwweu5,0.18279104,0.18279104,0.18279104,0.18279104,0.18279104,0.18279104
P8fRSjy4CRSJWF6hy5JXJpFvgQS3KdryJe,0.18255000,0.18255000,0.18255000,0.18255000,0.18255000,0.18255000
PMDddjz37AstUbb3uw161qKcLvVmYhMK1P,0.18228260,0.18228260,0.18228260,0.18228260,0.18228260,0.18228260
P975hBWGK9LoGvaQ66CBKWCjBDV9H34uAU,0.21783456,0.21783456,0.21783456,0.21783456,0.21783456,0.00000000
PDt2Ug4GVgBmw3DNGa6huNzM85WktU436R,0.21782448,0.21782448,0.21782448,0.21782448,0.21782448,0.00000000
PQyxnzPBe1RTnBnQMfxnEVRQp82sfNf6Tm,0.00000000,0.00000000,0.00000000,0.00000000,0.54230867,0.54230867
PRtMXgFtM49U85FLwXEj7uiVvJicXZDz1s,0.18000000,0.18000000,0.18000000,0.18000000,0.18000000,0.18000000
PGQm6FUKkKP92mh1YKZtrWGdgefv5BBx6U,0.00000000,1.07998090,0.00000000,0.00000000,0.00000000,0.00000000
PUBzHF1iqMARTRw3N8ELGqWpJh458Lfr7L,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.07998090
PLeTHxaokKYAfPMRijGmjkYMWRJurTE6w5,1.07996927,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PDkhGNwmKsA6ZXE8TUzeDXrDntjWV7WwUm,0.17900285,0.17900285,0.17900285,0.17900285,0.17900285,0.17900285
PUG8pmJBP47jFUx3HfDz43sHudTTUbTbnS,0.17885846,0.17885846,0.17885846,0.17885846,0.17885846,0.17885846
PRYGjpS1VwjzHgwCLExrBLvBadtJTqfXaj,1.07045127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PUSxLc4Tni4bNYNLGeVxiftpxyWMhHbhnq,0.17770237,0.17770237,0.17770237,0.17770237,0.17770237,0.17770237
PFLtFMkX8n4BnR2TtUoSPJ7df28QEBLzbc,0.17750846,0.17750846,0.17750846,0.17750846,0.17750846,0.17750846
PWEqj5yBonc6EDL1CQukuiatfAh6MF1P22,0.17691909,0.17691909,0.17691909,0.17691909,0.17691909,0.17691909
PDTqCBKW3UEdmmcURwR1RfQuEBdpTti5FP,0.17547388,0.17547388,0.17547388,0.17547388,0.17547388,0.17547388
PQvB6UMscH2mt9RworWXetDDzZkKh4PyXy,0.17507869,0.17507869,0.17507869,0.17507869,0.17507869,0.17507869
PVVd91XMGJx9BThFVuMZqrcfoTQsMU4xUL,0.17481770,0.17481770,0.17481770,0.17481770,0.17481770,0.17481770
P8sfsFt6Eo6cpWkQE3bCUPPjjfvtGJoeDB,0.17451478,0.17451478,0.17451478,0.17451478,0.17451478,0.17451478
PNHxWFjWBkANpGhzK3kVDvWSyBwoGzSJt5,0.00000000,0.20843188,0.20843188,0.20843188,0.20843188,0.20843188
PQooTwQVroGF75senhCJJEaSCpWQKt4svD,0.17334403,0.17334403,0.17334403,0.17334403,0.17334403,0.17334403
PJLdEA2GG1FqfpaBKnDugWd8qpiMQVZBZ6,0.17322773,0.17322773,0.17322773,0.17322773,0.17322773,0.17322773
PT5N3eyAgBceogxwq5Uobcutn1EVo8W1Ku,0.00000000,0.00000000,0.00000000,0.00000000,0.51965291,0.51965291
PVriWm3jJ6c8GxvSnCBNYu34PEW8CdJdXP,0.17272530,0.17272530,0.17272530,0.17272530,0.17272530,0.17272530
PREAMFRJypRhJ5f3gBhRzUuzh5ANjCndU6,0.17234161,0.17234161,0.17234161,0.17234161,0.17234161,0.17234161
PQHjPJGQhjib6UuAFabqLDLw9fGg2rnSiu,0.17140000,0.17140000,0.17140000,0.17140000,0.17140000,0.17140000
PQ3sv7ft2BvGkMSPEG8r4exQ4nwzeUzhMx,0.17134702,0.17134702,0.17134702,0.17134702,0.17134702,0.17134702
PDuSSEouCVprMtgDHXC9nPKf7ZJPhgMP1D,0.17000000,0.17000000,0.17000000,0.17000000,0.17000000,0.17000000
PKSSqfp6R26ioygMpDAbazAoHvPYzYrXuB,0.16997740,0.16997740,0.16997740,0.16997740,0.16997740,0.16997740
PSEGRU6CW7ZHKq7UCXH5iaqe8WTGQhuuU9,0.16992520,0.16992520,0.16992520,0.16992520,0.16992520,0.16992520
PPGQxCTaZyRVdUgufk177bfW4YYYrFNKro,0.16961488,0.16961488,0.16961488,0.16961488,0.16961488,0.16961488
P9rA9NyEZRu4VtYpW7VLrKfh4DDuBAgGLM,0.16952330,0.16952330,0.16952330,0.16952330,0.16952330,0.16952330
PXQViKKrJ2uLvqWE8gHz8xEmHzMPC1q1Gp,0.00000000,0.00000000,0.00000000,0.33832204,0.33832204,0.33832204
PKFRLn3FpjVuHdXTRLNQFy4aCh4thDEW3r,0.16907384,0.16907384,0.16907384,0.16907384,0.16907384,0.16907384
PEopqcHTpp384wyLsuuNErfUbG3EQtRojD,0.16808799,0.16808799,0.16808799,0.16808799,0.16808799,0.16808799
PVaTu8GmStNqHDcq4ks7USEummDE5LYrKG,0.16752704,0.16752704,0.16752704,0.16752704,0.16752704,0.16752704
PWJbL1Qx5D6gdr63dDkbYbHjDfh6gQVEu9,0.16697740,0.16697740,0.16697740,0.16697740,0.16697740,0.16697740
PKNCJsHTgFQFW81zLhZcbtXfF3FYE88LaZ,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
PAtf7GUUNZiipQ38FfQP5J1pwifkRXvFqA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
P8jrGukedAFgvKHNHG1mQimPRvWzUc1jPP,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
P8yeSYLLS8vKik2CteHDzCZEP8o9hS67iJ,0.49997740,0.49997740,0.00000000,0.00000000,0.00000000,0.00000000
PUwjrFWTixF1ABGxzPKhDwTXRpnBU2Fey2,0.99994000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PK6LVgMPiXgJjAZJjKChLQ7ha8hKkn4rjs,0.00000000,0.99992530,0.00000000,0.00000000,0.00000000,0.00000000
PVBQHPtAfJHfM2qsTdpQe2ygmXY42kVKU4,0.16652715,0.16652715,0.16652715,0.16652715,0.16652715,0.16652715
PTokDmSYkVkA28W1c74d9inkZyozwiCd2T,0.00000000,0.19935410,0.19935410,0.19935410,0.19935410,0.19935410
PNfjuJGyQLnqxNibLupfqirq7FeW265jAt,0.16601280,0.16601280,0.16601280,0.16601280,0.16601280,0.16601280
PHMDnvYYtoEdrWrHeWo1XAm7Wkn6a4TZns,0.00000000,0.19795980,0.19795980,0.19795980,0.19795980,0.19795980
PB5cSGuFoeDPdGxsqVexC1zcbPpooWoRi7,0.16466560,0.16466560,0.16466560,0.16466560,0.16466560,0.16466560
PK3VKuiXWq4UX6Wq8cN3tctPdXcchGQj6T,0.16332367,0.16332367,0.16332367,0.16332367,0.16332367,0.16332367
PMYBzV1ZZDN1ThMtfxHpHUn72QPKxyomws,0.97518145,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PA18i6LwSJssxChQdrAZqkZs7SJRPuULrZ,0.97354003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PGAyXWUf8f2rqdrqMvreTkQ3ZuTaFATECp,0.16000000,0.16000000,0.16000000,0.16000000,0.16000000,0.16000000
P9UiBMoDpGXZsPFKnzw7XfkW9Kdx5af9Ar,0.16000000,0.16000000,0.16000000,0.16000000,0.16000000,0.16000000
PPfzfFiWjFr29uvVcbteQDd82i9K7gA17j,0.16000000,0.16000000,0.16000000,0.16000000,0.16000000,0.16000000
PVugtrfKGNB4TQ8XoFToexU5a2rwJPmBYG,0.16000000,0.16000000,0.16000000,0.16000000,0.16000000,0.16000000
PRE2ogiC7ahGSeS2CJUoGKt4JKbwWeu8Cq,0.16000000,0.16000000,0.16000000,0.16000000,0.16000000,0.16000000
PB6pRdsEaKDEAuCAQETmmJHqDbRpUrKhTY,0.16000000,0.16000000,0.16000000,0.16000000,0.16000000,0.16000000
P9yLS4uB1fqbEtHtc3tUZvzPVZHgPqgdoi,0.16000000,0.16000000,0.16000000,0.16000000,0.16000000,0.16000000
PDbG9B3HPiAr7ctFVL1ncZSSRdfTSH2B1F,0.16000000,0.16000000,0.16000000,0.16000000,0.16000000,0.16000000
PDX5ug3dcgBcJwoAUKom76a13N8ix7Wn19,0.15997750,0.15997750,0.15997750,0.15997750,0.15997750,0.15997750
PJAsiFzVvz7Tzra8dRBDABHTTtN4wkC5SR,0.15997740,0.15997740,0.15997740,0.15997740,0.15997740,0.15997740
PT9o2xMPy96ZyaA8yYyVyhiNLJrcMG8hV3,0.15976178,0.15976178,0.15976178,0.15976178,0.15976178,0.15976178
PS117twswzYCFh7zKu8rDJqjw5DBz1mJ7g,0.00000000,0.23770215,0.23770215,0.23770215,0.23770215,0.00000000
PHU1cxgZBFX4LcV1SnvNeMWJHZh5EYJPTR,0.46922124,0.46922124,0.00000000,0.00000000,0.00000000,0.00000000
PSHsgW5S7PXh3murC2N2DqNWQctked6CB7,0.15631368,0.15631368,0.15631368,0.15631368,0.15631368,0.15631368
PCtm2rFgmmFpVYYtDZHnKb6y9VxhQFPoup,0.00000000,0.00000000,0.46602795,0.46602795,0.00000000,0.00000000
PWctAiktUxTWQvzsDch5cxHVey85z8KB7v,0.00000000,0.00000000,0.00000000,0.00000000,0.46596209,0.46596209
PEDsxyhAzSBm3gWDkaFeF4DMQ5Y7Y415G1,0.00000000,0.00000000,0.00000000,0.93090488,0.00000000,0.00000000
PWrcAGiFMwrWXCaYrwh96M8kpvjLgZNRdK,0.15444742,0.15444742,0.15444742,0.15444742,0.15444742,0.15444742
PJkosKKwZz4GiFL3rHhR6gdZDFBShbhVf3,0.15424039,0.15424039,0.15424039,0.15424039,0.15424039,0.15424039
PDGNd6519coPFjuGcieSYFJkyRqaSW7LhK,0.15405831,0.15405831,0.15405831,0.15405831,0.15405831,0.15405831
PQu1eJWrbsuT43S8gh72GAcp1HMcPx83mv,0.92110621,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PMXpC2ziJWP99oFSi3LyYxXQRFMvE8F5wQ,0.15320209,0.15320209,0.15320209,0.15320209,0.15320209,0.15320209
PCGPQU5AaNNjJjf42DcTMNfwHq6oef1NYd,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.91891202
PWihTWh2c2VLnGFYzAUJBv5RNLuWCVFw8F,0.15301920,0.15301920,0.15301920,0.15301920,0.15301920,0.15301920
PN2XZRbKW9CY2K8YZkdvksKLZmHUAw2n3n,0.15292132,0.15292132,0.15292132,0.15292132,0.15292132,0.15292132
PLLZbH3WhLfHntRyk9FRwAeA8ZJLjHfRpZ,0.15125030,0.15125030,0.15125030,0.15125030,0.15125030,0.15125030
PX9921BMxJtpdtdgSDPfZDSmNDcXTVVhS9,0.00000000,0.00000000,0.00000000,0.30208184,0.30208184,0.30208184
PQ6cZhuBe4JVvkEXWvcymNghwbydtzEHQ3,0.15067477,0.15067477,0.15067477,0.15067477,0.15067477,0.15067477
P9a3zTvXsXApCvJkNoNKxazjneA4FSAFLD,0.90018830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PEHg3CpxiiVaJLNhZSWPPoAAz5cFr27LFz,0.14980559,0.14980559,0.14980559,0.14980559,0.14980559,0.14980559
PEZws9JqpreDGn19yRnmFFow7rgr6ir5Ji,0.14975482,0.14975482,0.14975482,0.14975482,0.14975482,0.14975482
PKnKT8PHdYGy8daZkb5Knh3LzRC5JD4yJV,0.14946525,0.14946525,0.14946525,0.14946525,0.14946525,0.14946525
PLH9E8xrXPcJRKCkydos7u5cwtNN6DbWn3,0.14914458,0.14914458,0.14914458,0.14914458,0.14914458,0.14914458
PM72z5u4U6bZQGkF8JrF5XzZ9S2MDbCUtA,0.14909033,0.14909033,0.14909033,0.14909033,0.14909033,0.14909033
PKNDkiGJoP5aGx8KnVqNzHk1qeSD38kBmt,0.14759121,0.14759121,0.14759121,0.14759121,0.14759121,0.14759121
PRmtoSDgqufivRSHAV3vpEdHxgQJHCB6md,0.00000000,0.17682683,0.17682683,0.17682683,0.17682683,0.17682683
PKd6bNBPMetDL8qsQmvoFQnrC8mEToLdSA,0.14673600,0.14673600,0.14673600,0.14673600,0.14673600,0.14673600
PKZ89bXvFfbHKkJqMG7dan87uuys8pcnBL,0.00000000,0.00000000,0.21941932,0.21941932,0.21941932,0.21941932
PRaR7DAqwqPF6nJzYe5tQwvxkr7DGDxwLQ,0.17444341,0.17444341,0.17444341,0.17444341,0.17444341,0.00000000
PQtMsiT5rjRLV584fDr6kxDgaAX1M1pya2,0.29037392,0.29037392,0.29037392,0.00000000,0.00000000,0.00000000
PWWp4tc3FnbLf1rNQbgvkWA2KuzqxLBB5z,0.14479204,0.14479204,0.14479204,0.14479204,0.14479204,0.14479204
PDdVBAJkQ4mdNYwVrHTq7vpJpEEenNcAZn,0.21698860,0.21698860,0.21698860,0.21698860,0.00000000,0.00000000
PX474FZu8tupxFPbiXeutAJcEcne1SUnhx,0.14423306,0.14423306,0.14423306,0.14423306,0.14423306,0.14423306
PAmBPwLzyCaVjMT8mbfW8StasDSK8Z8yvD,0.14391213,0.14391213,0.14391213,0.14391213,0.14391213,0.14391213
PAakiqi7yYdrFGrLGiSmxfkSAJB11x3kCy,0.00000000,0.00000000,0.00000000,0.00000000,0.86306836,0.00000000
PRHXuYSjMYWJHXhxP3XGAeV5xL9C1q14n1,0.14339974,0.14339974,0.14339974,0.14339974,0.14339974,0.14339974
PC1VGrgtQg4bFru2JZsH9qScQKG4DUT8AY,0.14267236,0.14267236,0.14267236,0.14267236,0.14267236,0.14267236
PM2BCuYUkgWnHDQxQ7uaR7pBmYDHwJWqhJ,0.14114804,0.14114804,0.14114804,0.14114804,0.14114804,0.14114804
P9oZZ23fcCQgW1yrPjaqeKBSucR2PiFGF8,0.28046272,0.28046272,0.28046272,0.00000000,0.00000000,0.00000000
PDSVzo6ENWvesdz1U3zbBHwhoAZ2qJqErU,0.13995830,0.13995830,0.13995830,0.13995830,0.13995830,0.13995830
PSJRUQPXz2AEMSzotzdYYVCpMJob1bP5Ti,0.13851387,0.13851387,0.13851387,0.13851387,0.13851387,0.13851387
P8neXAnAGzkWTNARaUkhFVUihZN7W3oRM4,0.13834395,0.13834395,0.13834395,0.13834395,0.13834395,0.13834395
PSfcrf33Xdx2gPFvbtFKgemBBA3fARF7Vd,0.13825737,0.13825737,0.13825737,0.13825737,0.13825737,0.13825737
PH2oSaZD9oHdQTPqVTPWzpCtmq1cYroWLZ,0.00000000,0.00000000,0.00000000,0.27584400,0.27584400,0.27584400
PVTmUdFGBsYcj1W8Y8CcQ7E3MsnXiog4iz,0.13700818,0.13700818,0.13700818,0.13700818,0.13700818,0.13700818
PXjBDZvSenF8i2demFvtrS4ezWpgmzxiXY,0.13631257,0.13631257,0.13631257,0.13631257,0.13631257,0.13631257
P9MUX821jG6sD7JXyaANWPSnewstCRbN5f,0.13408013,0.13408013,0.13408013,0.13408013,0.13408013,0.13408013
PQ7ERu1VMPXqVBeiXwquuiw4LiH5eKgQEy,0.80424024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PSCJBmcUdamEtfscMStMsUTsoG5rC5UYsU,0.00000000,0.00000000,0.00000000,0.26781778,0.26781778,0.26781778
PLdPWV3L61LdQGhFChbv9EC34fsJ198KGu,0.13354265,0.13354265,0.13354265,0.13354265,0.13354265,0.13354265
PS4twdhDMLxYREcAJZJSHb1cHsvakNz5kj,0.00000000,0.15978280,0.15978280,0.15978280,0.15978280,0.15978280
P95NP9FE1xht21Bmh6bQQyUtjcbK7LHE4E,0.00000000,0.00000000,0.00000000,0.00000000,0.39573330,0.39573330
PHXZrrKEsVJuvZyQWx4MnC2S8zMs6nMxQp,0.00000000,0.00000000,0.00000000,0.00000000,0.39342837,0.39342837
PXMrtYbCqHMTPNJYS8q9ER8TjTa85SepVD,0.13084276,0.13084276,0.13084276,0.13084276,0.13084276,0.13084276
PSWxxJiKt6YvjQ777otPgoYB9j2z7iXmjd,0.78056633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PXs4itq9czCxDfh7r5xXeVYq6D5QpXTHum,0.13000113,0.13000113,0.13000113,0.13000113,0.13000113,0.13000113
PLpjCSbf96VSQTmBLwcjLQ7GErTeRW8qr1,0.12979736,0.12979736,0.12979736,0.12979736,0.12979736,0.12979736
P95tMY6Xwj6vKLH6WvHTCj51EV8Jpb4GAZ,0.77774161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PDywYc7cxWoTKx3pdf5SEfYQN6q9bjRUBm,0.12884258,0.12884258,0.12884258,0.12884258,0.12884258,0.12884258
PNPuwyz2KqaNaSnjk3KbJeDW6yYuTr5nrP,0.77252380,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PJSGtjBC2S4PfEnS6mchYF1GDDtPTsDT8Q,0.12843580,0.12843580,0.12843580,0.12843580,0.12843580,0.12843580
PVRFnKZTX8bDJAQRekvQAKqcw5BoZGpPUC,0.12774239,0.12774239,0.12774239,0.12774239,0.12774239,0.12774239
PGwxDcEYbMKLXnP2c6v83GK19iRfcEp9XM,0.12766008,0.12766008,0.12766008,0.12766008,0.12766008,0.12766008
PGXDxTA72AzKZqNVucXNG2RWk2RAD5zbnh,0.00000000,0.00000000,0.75238319,0.00000000,0.00000000,0.00000000
PMrh56gHt4R2FbwrkgCvRyz3z1NozxcqPm,0.12481439,0.12481439,0.12481439,0.12481439,0.12481439,0.12481439
PW2JEY2zMdwHgiBa2GmG6wu9NekyR93JBF,0.14137716,0.00000000,0.00000000,0.00000000,0.59996260,0.00000000
PRTpyih77iu8XVi6AbhCZatxAx5VhpVr2E,0.12343577,0.12343577,0.12343577,0.12343577,0.12343577,0.12343577
PTYahhNZSAobawWrBZ2egyLQ7EcSziGGfT,0.12228635,0.12228635,0.12228635,0.12228635,0.12228635,0.12228635
PEWNtf2FnDBpFbokxRfB4k1GHR4sWfXRv4,0.12228526,0.12228526,0.12228526,0.12228526,0.12228526,0.12228526
PMHixp4JC28GBSrjXhMXcHqopkkmVdeUVK,0.00000000,0.00000000,0.00000000,0.73068112,0.00000000,0.00000000
PH77SCsDf8DBxRMRHMCxnePGJEz4zirobZ,0.00000000,0.00000000,0.00000000,0.73021464,0.00000000,0.00000000
PQ5zyshGs4ntV26VaLUMa8Fn6nWeFu3eWn,0.00000000,0.00000000,0.00000000,0.24120576,0.24120576,0.24120576
PLWpLUH9w9id9ACeSn5NX19vVmoPgn6pGv,0.11977740,0.11977740,0.11977740,0.11977740,0.11977740,0.11977740
PFLySr6dztjtDJtTbQSLDJ9L8yFFAxwQof,0.11962610,0.11962610,0.11962610,0.11962610,0.11962610,0.11962610
PX5Ebzkkka2NNN7GJHvfzEjurh9uhhSZVy,0.11949721,0.11949721,0.11949721,0.11949721,0.11949721,0.11949721
PPtAZhVo3piH8tcBnkFNVF47YLh3m4otwE,0.11929632,0.11929632,0.11929632,0.11929632,0.11929632,0.11929632
PPLZRC8LCHxvf5dZncWHCmxAwirrSsNF13,0.11897204,0.11897204,0.11897204,0.11897204,0.11897204,0.11897204
PGnw8CC1cEzF6mCCjzoZ5YJsp54hTbANGQ,0.00000000,0.00000000,0.00000000,0.00000000,0.35560913,0.35560913
PCL85cjkBBrxYKmbbd1toENSb2Z53Z8ejS,0.11851156,0.11851156,0.11851156,0.11851156,0.11851156,0.11851156
PDLP62Re1BMX71TKawLBKaaKD3Yj2M2XUW,0.00000000,0.00000000,0.00000000,0.00000000,0.71043702,0.00000000
PD1gMRJ2i6SqjiXZrhngZZ8zK1hG49vQLw,0.11827230,0.11827230,0.11827230,0.11827230,0.11827230,0.11827230
PNzCruyCqQFyDtmntywv4tcnccSq28LQTV,0.11785915,0.11785915,0.11785915,0.11785915,0.11785915,0.11785915
P93RMZtidT9yAWFX6i1J28tSoxHmTbgrag,0.11756526,0.11756526,0.11756526,0.11756526,0.11756526,0.11756526
PJMY2fn5KbTGxGZnGmMP1SbxDAHAgzLmpB,0.00000000,0.00000000,0.70274375,0.00000000,0.00000000,0.00000000
PVJC1Y2stkpZuSRsiRAUhRKogdgGQRnSZ3,0.00000000,0.00000000,0.00000000,0.00000000,0.34850926,0.34850926
PNcaiJsnaR7Pqu2FPgbXpZ5EeYQ9TDTEXx,0.11553599,0.11553599,0.11553599,0.11553599,0.11553599,0.11553599
PNdCuSnHRhXY5dqx7PAu6SiPX3mkoe8hri,0.00000000,0.00000000,0.00000000,0.00000000,0.68441226,0.00000000
PQBJckWxW8xWPKdQEW19Q4juLrEuqeubuq,0.11400000,0.11400000,0.11400000,0.11400000,0.11400000,0.11400000
PVvM4HHTe1o7bmMadwMC4pre8mLCKmXQTj,0.11385487,0.11385487,0.11385487,0.11385487,0.11385487,0.11385487
PFg48Z1ZWAM6e8wi3YZSeSoMMSQcS8BZd7,0.11375172,0.11375172,0.11375172,0.11375172,0.11375172,0.11375172
PUKHPZ2sNhgBRG7a1sXkjYkqU8Gh5Txogy,0.11338741,0.11338741,0.11338741,0.11338741,0.11338741,0.11338741
PX7LXQj1GycLaDgVXSbms9Z5C27eibbRWo,0.00000000,0.00000000,0.00000000,0.67997750,0.00000000,0.00000000
PPXcbpmitQtcBNbFWG9Cb6C1P5J8tfVJZp,0.00000000,0.00000000,0.00000000,0.00000000,0.67956138,0.00000000
PFihVhn2qmPAwSqm3SHoh5eQX4T7qH4KPS,0.00000000,0.00000000,0.00000000,0.22610798,0.22610798,0.22610798
